ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,PRODUCT,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
15953,5/13/2024,613,412,34,"$1,876.98",PAID,49,Lab Equipment,$38.49,$64.11,$568.32,"$1,308.66",30.28%
15954,3/5/2024,501,384,3,"$1,790.65",PAID,40,Surgical Supplies,$435.39,$623.59,$484.48,"$1,306.17",27.06%
15955,6/7/2025,531,166,396,$492.38,PAID,13,Personal Protective Equipment,$0.91,$1.44,$132.02,$360.36,26.81%
15956,9/2/2024,573,617,29,$570.08,DENIED,,Diagnostics,$15.18,$22.18,$129.86,$440.22,22.78%
15957,1/8/2025,501,300,3,"$1,764.94",PAID,10,Surgical Supplies,$435.39,$623.59,$458.77,"$1,306.17",25.99%
15958,10/23/2025,650,521,1,$589.39,PAID,10,Surgical Supplies,$447.19,$629.64,$142.20,$447.19,24.13%
15959,5/8/2024,580,220,10,"$2,096.15",PAID,13,Surgical Supplies,$137.40,$226.80,$722.15,"$1,374.00",34.45%
15960,6/4/2024,617,495,15,$430.01,PAID,56,Diagnostics,$21.47,$33.10,$107.96,$322.05,25.11%
15961,2/20/2025,524,341,41,"$3,835.19",PAID,6,Lab Equipment,$69.73,$94.24,$976.26,"$2,858.93",25.46%
15962,9/24/2024,631,207,46,"$1,995.26",PAID,59,Diagnostics,$28.25,$43.74,$695.76,"$1,299.50",34.87%
15963,6/8/2024,630,122,411,"$5,764.88",OVERDUE,,Personal Protective Equipment,$10.04,$15.35,"$1,638.44","$4,126.44",28.42%
15964,10/16/2024,615,582,37,"$1,879.37",PAID,42,Diagnostics,$36.67,$55.26,$522.58,"$1,356.79",27.81%
15965,7/15/2024,596,139,333,$890.32,DENIED,,Personal Protective Equipment,$1.95,$3.13,$240.97,$649.35,27.07%
15966,12/3/2024,616,371,196,$402.28,PAID,12,Personal Protective Equipment,$1.42,$2.33,$123.96,$278.32,30.81%
15967,6/22/2024,554,152,23,"$1,364.23",PAID,44,Lab Equipment,$42.70,$61.63,$382.13,$982.10,28.01%
15968,10/31/2025,522,605,25,"$1,039.18",PAID,10,Lab Equipment,$32.15,$46.02,$235.43,$803.75,22.66%
15969,2/9/2025,603,382,443,"$2,909.97",PAID,34,Personal Protective Equipment,$4.00,$6.73,"$1,137.97","$1,772.00",39.11%
15970,3/1/2025,508,212,371,"$3,349.96",DENIED,,Patient Care,$6.17,$10.04,"$1,060.89","$2,289.07",31.67%
15971,10/17/2024,649,104,47,"$3,178.76",PAID,23,Lab Equipment,$47.06,$76.52,$966.94,"$2,211.82",30.42%
15972,3/4/2024,529,347,1,$549.93,PAID,14,Surgical Supplies,$339.66,$574.91,$210.27,$339.66,38.24%
15973,6/9/2024,537,588,48,"$2,557.55",PAID,35,Lab Equipment,$38.50,$62.18,$709.55,"$1,848.00",27.74%
15974,7/6/2025,624,389,2,"$1,056.29",PAID,55,Surgical Supplies,$447.47,$595.87,$161.35,$894.94,15.28%
15975,8/22/2024,644,239,49,"$5,341.20",PAID,52,Diagnostics,$66.68,$112.01,"$2,073.88","$3,267.32",38.83%
15976,6/19/2024,605,541,26,"$1,837.80",OVERDUE,,Diagnostics,$49.04,$72.37,$562.76,"$1,275.04",30.62%
15977,1/11/2025,604,402,1,$199.20,PAID,42,Surgical Supplies,$144.13,$211.92,$55.07,$144.13,27.65%
15978,1/26/2024,608,315,102,$408.48,PAID,12,Personal Protective Equipment,$3.28,$4.61,$73.92,$334.56,18.10%
15979,3/15/2024,506,229,290,"$3,535.47",PAID,22,Personal Protective Equipment,$9.88,$13.61,$670.27,"$2,865.20",18.96%
15980,12/11/2025,597,591,23,"$1,361.88",PAID,27,Lab Equipment,$37.61,$62.45,$496.85,$865.03,36.48%
15981,9/24/2025,544,300,370,"$6,036.16",PAID,10,Patient Care,$10.70,$16.36,"$2,077.16","$3,959.00",34.41%
15982,4/7/2024,606,223,39,"$3,188.52",PAID,24,Lab Equipment,$49.01,$82.70,"$1,277.13","$1,911.39",40.05%
15983,2/3/2024,530,637,1,$541.37,PAID,32,Surgical Supplies,$355.07,$578.40,$186.30,$355.07,34.41%
15984,4/17/2025,676,253,23,"$1,764.06",PAID,52,Lab Equipment,$65.31,$85.69,$261.93,"$1,502.13",14.85%
15985,7/5/2025,564,416,39,"$3,497.69",PAID,33,Lab Equipment,$58.84,$96.19,"$1,202.93","$2,294.76",34.39%
15986,6/6/2024,669,610,368,"$1,443.46",OVERDUE,,Patient Care,$2.75,$4.09,$431.46,"$1,012.00",29.89%
15987,4/5/2024,635,503,19,"$1,655.75",PAID,47,Lab Equipment,$53.43,$89.43,$640.58,"$1,015.17",38.69%
15988,1/6/2024,563,452,238,"$3,181.54",PENDING,,Patient Care,$9.06,$14.20,"$1,025.26","$2,156.28",32.23%
15989,10/27/2025,546,287,425,"$5,195.46",PAID,20,Patient Care,$8.82,$14.24,"$1,446.96","$3,748.50",27.85%
15990,6/3/2025,567,109,1,$685.76,PAID,49,Surgical Supplies,$477.06,$738.28,$208.70,$477.06,30.43%
15991,1/7/2025,534,624,21,"$1,302.50",PAID,58,Diagnostics,$52.34,$71.97,$203.36,"$1,099.14",15.61%
15992,5/23/2024,539,231,38,"$1,938.22",PAID,50,Diagnostics,$42.06,$54.72,$339.94,"$1,598.28",17.54%
15993,7/23/2025,610,266,4,"$1,834.73",PAID,43,Surgical Supplies,$335.99,$461.72,$490.77,"$1,343.96",26.75%
15994,5/24/2025,555,242,3,"$1,692.65",PAID,47,Surgical Supplies,$370.96,$591.84,$579.77,"$1,112.88",34.25%
15995,1/22/2024,582,606,112,$695.06,OVERDUE,,Patient Care,$4.80,$6.61,$157.46,$537.60,22.65%
15996,6/1/2024,576,283,367,"$1,912.31",OVERDUE,,Personal Protective Equipment,$3.68,$5.57,$561.75,"$1,350.56",29.38%
15997,11/17/2024,588,496,16,$682.33,PAID,21,Lab Equipment,$36.06,$48.69,$105.37,$576.96,15.44%
15998,2/22/2025,535,319,41,"$2,555.32",PAID,40,Lab Equipment,$43.14,$67.52,$786.58,"$1,768.74",30.78%
15999,8/1/2025,609,463,27,$929.27,PAID,26,Diagnostics,$24.36,$38.09,$271.55,$657.72,29.22%
16000,5/27/2024,588,103,46,"$1,968.49",PAID,13,Lab Equipment,$36.06,$48.69,$309.73,"$1,658.76",15.73%
16000,5/27/2024,588,103,46,"$1,968.49",PAID,13,Lab Equipment,$36.06,$48.69,$309.73,"$1,658.76",15.73%
16001,9/14/2025,561,388,176,"$1,951.02",DENIED,,Patient Care,$8.25,$12.32,$499.02,"$1,452.00",25.58%
16002,5/27/2025,560,613,2,$549.09,PAID,30,Surgical Supplies,$165.10,$280.28,$218.89,$330.20,39.86%
16003,4/14/2024,666,547,423,"$7,826.41",PAID,4,Personal Protective Equipment,$11.96,$19.07,"$2,767.33","$5,059.08",35.36%
16004,6/23/2025,639,141,17,$449.45,PAID,6,Lab Equipment,$20.92,$28.29,$93.81,$355.64,20.87%
16005,4/14/2025,644,344,10,$994.50,PAID,49,Diagnostics,$66.68,$112.01,$327.70,$666.80,32.95%
16006,1/4/2024,544,127,66,"$1,007.43",OVERDUE,,Patient Care,$10.70,$16.36,$301.23,$706.20,29.90%
16007,4/2/2024,521,364,66,$906.93,OVERDUE,,Personal Protective Equipment,$11.14,$15.24,$171.69,$735.24,18.93%
16008,1/22/2024,626,264,259,"$2,215.33",DENIED,,Personal Protective Equipment,$6.01,$8.89,$658.74,"$1,556.59",29.74%
16009,10/31/2024,557,301,16,"$1,526.58",PAID,41,Diagnostics,$67.62,$103.27,$444.66,"$1,081.92",29.13%
16010,11/14/2024,574,557,109,$645.30,OVERDUE,,Personal Protective Equipment,$5.06,$6.84,$93.76,$551.54,14.53%
16011,10/22/2024,658,538,4,"$1,576.29",PAID,14,Surgical Supplies,$349.59,$454.72,$177.93,"$1,398.36",11.29%
16012,10/11/2024,557,415,40,"$3,844.05",PAID,41,Diagnostics,$67.62,$103.27,"$1,139.25","$2,704.80",29.64%
16013,7/10/2025,560,625,1,$271.22,PAID,36,Surgical Supplies,$165.10,$280.28,$106.12,$165.10,39.13%
16014,9/23/2024,535,626,35,"$2,083.21",PAID,22,Lab Equipment,$43.14,$67.52,$573.31,"$1,509.90",27.52%
16015,3/11/2024,631,285,36,"$1,533.34",PAID,1,Diagnostics,$28.25,$43.74,$516.34,"$1,017.00",33.67%
16016,6/26/2025,597,232,23,"$1,407.42",PAID,14,Lab Equipment,$37.61,$62.45,$542.39,$865.03,38.54%
16017,4/6/2025,654,445,461,"$3,456.10",OVERDUE,,Personal Protective Equipment,$4.68,$7.60,"$1,298.62","$2,157.48",37.57%
16018,7/21/2025,671,280,171,$410.08,OVERDUE,,Personal Protective Equipment,$1.94,$2.71,$78.34,$331.74,19.10%
16019,5/8/2025,548,624,46,"$1,109.12",DENIED,,Lab Equipment,$16.06,$24.69,$370.36,$738.76,33.39%
16020,8/23/2025,564,442,21,"$1,993.33",PAID,24,Lab Equipment,$58.84,$96.19,$757.69,"$1,235.64",38.01%
16021,8/17/2025,619,585,268,"$5,127.46",OVERDUE,,Patient Care,$11.72,$19.21,"$1,986.50","$3,140.96",38.74%
16022,7/11/2024,616,163,217,$447.64,PAID,5,Personal Protective Equipment,$1.42,$2.33,$139.50,$308.14,31.16%
16023,7/14/2025,502,488,1,$526.56,PAID,48,Surgical Supplies,$449.50,$603.68,$77.06,$449.50,14.63%
16024,7/8/2025,601,409,2,"$1,030.02",PAID,48,Surgical Supplies,$344.49,$577.36,$341.04,$688.98,33.11%
16025,6/21/2025,609,459,16,$580.28,PAID,4,Diagnostics,$24.36,$38.09,$190.52,$389.76,32.83%
16026,3/26/2025,605,105,21,"$1,339.89",PAID,37,Diagnostics,$49.04,$72.37,$310.05,"$1,029.84",23.14%
16027,1/14/2024,594,454,417,$907.28,OVERDUE,,Personal Protective Equipment,$1.60,$2.50,$240.08,$667.20,26.46%
16028,11/4/2025,558,149,26,$531.53,PAID,11,Lab Equipment,$15.88,$23.04,$118.65,$412.88,22.32%
16029,8/1/2025,650,448,1,$535.56,PAID,39,Surgical Supplies,$447.19,$629.64,$88.37,$447.19,16.50%
16030,8/13/2025,669,318,62,$229.84,DENIED,,Patient Care,$2.75,$4.09,$59.34,$170.50,25.82%
16031,9/3/2024,611,319,208,"$3,138.38",PAID,49,Personal Protective Equipment,$11.69,$15.87,$706.86,"$2,431.52",22.52%
16032,9/18/2025,642,607,2,$609.41,PAID,34,Surgical Supplies,$217.95,$322.83,$173.51,$435.90,28.47%
16033,6/24/2024,525,457,264,"$1,843.40",PAID,50,Personal Protective Equipment,$5.40,$7.05,$417.80,"$1,425.60",22.66%
16034,12/7/2025,606,543,19,"$1,344.27",PAID,7,Lab Equipment,$49.01,$82.70,$413.08,$931.19,30.73%
16035,12/17/2024,664,119,26,$831.62,PAID,30,Lab Equipment,$20.48,$33.00,$299.14,$532.48,35.97%
16036,11/26/2025,623,366,1,$174.68,PAID,23,Surgical Supplies,$126.16,$204.34,$48.52,$126.16,27.78%
16037,7/27/2024,634,424,11,$628.44,PAID,3,Diagnostics,$43.61,$60.86,$148.73,$479.71,23.67%
16038,5/8/2024,516,364,333,"$3,052.06",PAID,11,Patient Care,$7.04,$10.24,$707.74,"$2,344.32",23.19%
16039,10/26/2025,509,160,326,$679.90,OVERDUE,,Personal Protective Equipment,$1.66,$2.22,$138.74,$541.16,20.41%
16040,2/1/2024,569,102,10,$313.69,PAID,57,Lab Equipment,$21.45,$35.87,$99.19,$214.50,31.62%
16041,10/11/2024,596,202,482,"$1,310.09",OVERDUE,,Personal Protective Equipment,$1.95,$3.13,$370.19,$939.90,28.26%
16042,8/5/2024,598,312,24,"$1,342.94",PAID,46,Diagnostics,$43.35,$61.73,$302.54,"$1,040.40",22.53%
16043,10/9/2024,663,108,1,$601.74,PAID,1,Surgical Supplies,$468.78,$671.02,$132.96,$468.78,22.10%
16044,6/17/2025,521,136,295,"$4,491.46",PENDING,,Personal Protective Equipment,$11.14,$15.24,"$1,205.16","$3,286.30",26.83%
16045,8/29/2025,563,418,391,"$4,848.13",PAID,48,Patient Care,$9.06,$14.20,"$1,305.67","$3,542.46",26.93%
16046,12/3/2024,640,582,2,$800.65,PAID,35,Surgical Supplies,$259.06,$407.45,$282.53,$518.12,35.29%
16047,7/9/2025,683,561,483,"$6,126.76",OVERDUE,,Patient Care,$8.35,$12.93,"$2,093.71","$4,033.05",34.17%
16048,6/15/2025,653,246,455,"$7,412.72",PAID,6,Patient Care,$11.21,$18.90,"$2,312.17","$5,100.55",31.19%
16049,2/20/2024,522,148,12,$499.31,PAID,56,Lab Equipment,$32.15,$46.02,$113.51,$385.80,22.73%
16050,3/15/2024,588,304,35,"$1,690.06",PAID,22,Lab Equipment,$36.06,$48.69,$427.96,"$1,262.10",25.32%
16051,12/17/2024,612,256,2,"$1,165.87",PAID,24,Surgical Supplies,$473.40,$649.01,$219.07,$946.80,18.79%
16052,3/4/2025,611,308,363,"$5,075.51",OVERDUE,,Personal Protective Equipment,$11.69,$15.87,$832.04,"$4,243.47",16.39%
16053,10/25/2024,595,358,315,"$5,107.45",PAID,3,Personal Protective Equipment,$10.99,$16.89,"$1,645.60","$3,461.85",32.22%
16054,4/21/2025,525,430,372,"$2,579.58",PAID,57,Personal Protective Equipment,$5.40,$7.05,$570.78,"$2,008.80",22.13%
16055,9/24/2025,570,369,116,"$1,340.14",PAID,47,Patient Care,$7.35,$12.25,$487.54,$852.60,36.38%
16056,4/29/2024,608,551,178,$699.68,OVERDUE,,Personal Protective Equipment,$3.28,$4.61,$115.84,$583.84,16.56%
16057,3/7/2024,564,593,34,"$3,233.20",PAID,37,Lab Equipment,$58.84,$96.19,"$1,232.64","$2,000.56",38.12%
16058,11/20/2025,522,190,11,$491.68,PAID,41,Lab Equipment,$32.15,$46.02,$138.03,$353.65,28.07%
16059,3/25/2024,593,336,46,"$2,876.73",PAID,1,Diagnostics,$40.68,$67.40,"$1,005.45","$1,871.28",34.95%
16060,2/13/2024,616,415,242,$495.43,PAID,52,Personal Protective Equipment,$1.42,$2.33,$151.79,$343.64,30.64%
16061,7/16/2025,567,319,10,"$7,076.38",PAID,48,Surgical Supplies,$477.06,$738.28,"$2,305.78","$4,770.60",32.58%
16062,12/27/2024,668,578,297,"$3,264.96",OVERDUE,,Patient Care,$8.52,$11.71,$734.52,"$2,530.44",22.50%
16063,7/12/2025,615,459,41,"$2,067.41",PAID,48,Diagnostics,$36.67,$55.26,$563.94,"$1,503.47",27.28%
16064,1/25/2024,514,540,1,$353.58,DENIED,,Surgical Supplies,$280.75,$378.21,$72.83,$280.75,20.60%
16065,3/5/2024,535,242,10,$625.59,PAID,28,Lab Equipment,$43.14,$67.52,$194.19,$431.40,31.04%
16066,6/15/2025,655,555,40,"$2,945.97",PAID,19,Lab Equipment,$56.85,$83.99,$671.97,"$2,274.00",22.81%
16067,12/9/2025,546,470,146,"$2,049.50",OVERDUE,,Patient Care,$8.82,$14.24,$761.78,"$1,287.72",37.17%
16068,4/21/2024,529,247,1,$514.54,PAID,51,Surgical Supplies,$339.66,$574.91,$174.88,$339.66,33.99%
16069,3/31/2025,520,234,465,"$3,695.12",PAID,29,Patient Care,$6.08,$9.27,$867.92,"$2,827.20",23.49%
16070,5/31/2024,566,588,438,"$1,461.74",PAID,58,Personal Protective Equipment,$2.72,$3.75,$270.38,"$1,191.36",18.50%
16071,4/28/2025,679,549,339,"$4,199.09",PAID,50,Personal Protective Equipment,$8.77,$12.53,"$1,226.06","$2,973.03",29.20%
16072,6/20/2025,679,608,371,"$4,605.50",PENDING,,Personal Protective Equipment,$8.77,$12.53,"$1,351.83","$3,253.67",29.35%
16073,6/20/2024,506,635,384,"$5,025.80",DENIED,,Personal Protective Equipment,$9.88,$13.61,"$1,231.88","$3,793.92",24.51%
16074,5/6/2024,595,311,384,"$6,246.36",PAID,21,Personal Protective Equipment,$10.99,$16.89,"$2,026.20","$4,220.16",32.44%
16075,9/18/2025,535,539,34,"$2,050.14",PAID,29,Lab Equipment,$43.14,$67.52,$583.38,"$1,466.76",28.46%
16076,10/14/2024,504,392,158,"$1,688.23",OVERDUE,,Patient Care,$7.93,$12.53,$435.29,"$1,252.94",25.78%
16077,3/3/2024,616,227,92,$211.23,PAID,10,Personal Protective Equipment,$1.42,$2.33,$80.59,$130.64,38.15%
16078,10/13/2025,654,326,478,"$3,326.42",PAID,2,Personal Protective Equipment,$4.68,$7.60,"$1,089.38","$2,237.04",32.75%
16079,1/17/2024,672,330,159,"$1,284.36",OVERDUE,,Personal Protective Equipment,$5.41,$8.23,$424.17,$860.19,33.03%
16080,1/11/2024,507,301,53,$126.97,PAID,22,Patient Care,$1.66,$2.69,$38.99,$87.98,30.71%
16081,5/30/2025,617,327,15,$487.70,PAID,35,Diagnostics,$21.47,$33.10,$165.65,$322.05,33.97%
16082,8/7/2025,509,305,227,$457.13,PAID,48,Personal Protective Equipment,$1.66,$2.22,$80.31,$376.82,17.57%
16083,4/27/2024,524,207,42,"$3,535.81",PAID,41,Lab Equipment,$69.73,$94.24,$607.15,"$2,928.66",17.17%
16084,10/3/2024,639,273,46,"$1,233.50",PAID,20,Lab Equipment,$20.92,$28.29,$271.18,$962.32,21.98%
16085,7/22/2024,577,586,152,$718.97,PAID,43,Personal Protective Equipment,$3.07,$4.92,$252.33,$466.64,35.10%
16086,9/18/2024,509,360,495,$938.99,DENIED,,Personal Protective Equipment,$1.66,$2.22,$117.29,$821.70,12.49%
16087,6/9/2025,585,241,45,$966.96,PAID,11,Diagnostics,$16.91,$22.68,$206.01,$760.95,21.30%
16088,4/27/2024,564,214,22,"$1,829.12",PAID,36,Lab Equipment,$58.84,$96.19,$534.64,"$1,294.48",29.23%
16089,7/28/2024,666,630,304,"$5,044.23",OVERDUE,,Personal Protective Equipment,$11.96,$19.07,"$1,408.39","$3,635.84",27.92%
16090,11/28/2025,676,530,32,"$2,634.19",PAID,22,Lab Equipment,$65.31,$85.69,$544.27,"$2,089.92",20.66%
16091,4/8/2024,572,603,126,"$1,118.86",PAID,55,Personal Protective Equipment,$6.82,$10.21,$259.54,$859.32,23.20%
16092,6/8/2025,583,104,17,"$1,685.20",PAID,23,Diagnostics,$73.36,$110.17,$438.08,"$1,247.12",26.00%
16093,2/14/2025,615,257,26,"$1,273.30",DENIED,,Diagnostics,$36.67,$55.26,$319.88,$953.42,25.12%
16094,7/4/2025,596,128,170,$507.01,PAID,48,Personal Protective Equipment,$1.95,$3.13,$175.51,$331.50,34.62%
16095,10/30/2024,643,583,108,$317.00,PAID,17,Personal Protective Equipment,$2.00,$3.26,$101.00,$216.00,31.86%
16096,1/10/2025,574,625,149,$956.81,OVERDUE,,Personal Protective Equipment,$5.06,$6.84,$202.87,$753.94,21.20%
16097,10/30/2025,681,204,21,$393.97,DENIED,,Lab Equipment,$15.27,$19.91,$73.30,$320.67,18.61%
16098,1/22/2025,654,535,185,"$1,277.95",PAID,33,Personal Protective Equipment,$4.68,$7.60,$412.15,$865.80,32.25%
16099,8/1/2025,619,186,210,"$3,675.92",DENIED,,Patient Care,$11.72,$19.21,"$1,214.72","$2,461.20",33.05%
16100,4/10/2024,678,647,38,"$2,473.54",PAID,50,Diagnostics,$47.78,$69.51,$657.90,"$1,815.64",26.60%
16100,4/10/2024,678,647,38,"$2,473.54",PAID,50,Diagnostics,$47.78,$69.51,$657.90,"$1,815.64",26.60%
16101,4/9/2025,542,637,19,"$1,267.68",PAID,30,Diagnostics,$52.54,$73.54,$269.42,$998.26,21.25%
16102,6/26/2024,525,318,349,"$2,311.02",DENIED,,Personal Protective Equipment,$5.40,$7.05,$426.42,"$1,884.60",18.45%
16103,6/24/2025,552,444,20,$924.60,PAID,55,Diagnostics,$34.38,$47.83,$237.00,$687.60,25.63%
16104,2/20/2024,637,305,254,"$4,707.67",PAID,5,Personal Protective Equipment,$11.85,$19.79,"$1,697.77","$3,009.90",36.06%
16105,10/19/2025,682,543,37,"$3,288.94",PAID,34,Lab Equipment,$56.96,$89.66,"$1,181.42","$2,107.52",35.92%
16106,2/5/2024,543,502,15,$987.37,PAID,13,Diagnostics,$43.16,$68.18,$339.97,$647.40,34.43%
16107,11/14/2025,676,411,24,"$1,751.48",PAID,32,Lab Equipment,$65.31,$85.69,$184.04,"$1,567.44",10.51%
16108,8/4/2024,627,268,47,"$2,562.16",OVERDUE,,Diagnostics,$36.22,$59.80,$859.82,"$1,702.34",33.56%
16109,4/4/2025,535,381,37,"$2,250.08",PAID,33,Lab Equipment,$43.14,$67.52,$653.90,"$1,596.18",29.06%
16110,4/23/2025,675,328,3,$803.74,PAID,4,Surgical Supplies,$191.25,$300.81,$229.99,$573.75,28.61%
16111,4/23/2024,560,148,1,$273.65,PAID,47,Surgical Supplies,$165.10,$280.28,$108.55,$165.10,39.67%
16112,2/11/2025,627,390,49,"$2,641.60",PAID,31,Diagnostics,$36.22,$59.80,$866.82,"$1,774.78",32.81%
16113,1/20/2025,562,476,28,$676.19,PAID,39,Lab Equipment,$15.78,$25.18,$234.35,$441.84,34.66%
16114,9/5/2024,683,304,207,"$2,310.12",OVERDUE,,Patient Care,$8.35,$12.93,$581.67,"$1,728.45",25.18%
16115,8/2/2025,665,405,1,$586.44,PAID,57,Surgical Supplies,$378.10,$642.03,$208.34,$378.10,35.53%
16116,5/3/2025,615,115,46,"$2,230.56",PAID,36,Diagnostics,$36.67,$55.26,$543.74,"$1,686.82",24.38%
16117,2/25/2025,501,312,2,"$1,180.20",PAID,13,Surgical Supplies,$435.39,$623.59,$309.42,$870.78,26.22%
16118,5/10/2024,561,503,357,"$4,302.41",OVERDUE,,Patient Care,$8.25,$12.32,"$1,357.16","$2,945.25",31.54%
16119,9/10/2024,585,178,29,$637.58,OVERDUE,,Diagnostics,$16.91,$22.68,$147.19,$490.39,23.09%
16120,9/5/2025,529,313,4,"$2,240.97",PAID,55,Surgical Supplies,$339.66,$574.91,$882.33,"$1,358.64",39.37%
16121,4/28/2025,650,454,4,"$2,301.36",PAID,36,Surgical Supplies,$447.19,$629.64,$512.60,"$1,788.76",22.27%
16122,9/23/2025,632,596,10,"$4,093.10",PAID,8,Surgical Supplies,$304.64,$433.54,"$1,046.70","$3,046.40",25.57%
16123,7/9/2024,628,309,171,$594.88,PAID,59,Patient Care,$2.32,$3.54,$198.16,$396.72,33.31%
16124,5/2/2024,633,617,234,$802.21,PAID,51,Personal Protective Equipment,$2.59,$3.84,$196.15,$606.06,24.45%
16125,6/15/2024,631,111,35,"$1,464.18",PAID,4,Diagnostics,$28.25,$43.74,$475.43,$988.75,32.47%
16126,11/10/2024,507,172,469,"$1,250.10",OVERDUE,,Patient Care,$1.66,$2.69,$471.56,$778.54,37.72%
16127,8/28/2025,572,118,299,"$3,014.15",OVERDUE,,Personal Protective Equipment,$6.82,$10.21,$974.97,"$2,039.18",32.35%
16128,8/2/2025,573,121,24,$465.57,PAID,25,Diagnostics,$15.18,$22.18,$101.25,$364.32,21.75%
16129,5/31/2025,515,527,46,"$2,432.57",PAID,6,Lab Equipment,$38.67,$58.06,$653.75,"$1,778.82",26.87%
16130,12/19/2025,564,298,49,"$4,074.62",PAID,54,Lab Equipment,$58.84,$96.19,"$1,191.46","$2,883.16",29.24%
16131,3/29/2024,668,232,425,"$4,857.19",DENIED,,Patient Care,$8.52,$11.71,"$1,236.19","$3,621.00",25.45%
16132,2/3/2024,645,536,3,$857.20,PAID,48,Surgical Supplies,$209.15,$329.51,$229.75,$627.45,26.80%
16133,10/27/2024,561,276,452,"$5,086.76",PAID,41,Patient Care,$8.25,$12.32,"$1,357.76","$3,729.00",26.69%
16134,10/28/2024,577,493,123,$557.68,PAID,24,Personal Protective Equipment,$3.07,$4.92,$180.07,$377.61,32.29%
16135,6/1/2024,664,118,22,$643.14,PAID,10,Lab Equipment,$20.48,$33.00,$192.58,$450.56,29.94%
16136,11/12/2024,540,347,18,"$1,424.93",PAID,1,Lab Equipment,$65.43,$91.11,$247.19,"$1,177.74",17.35%
16137,6/28/2025,543,396,25,"$1,458.84",DENIED,,Diagnostics,$43.16,$68.18,$379.84,"$1,079.00",26.04%
16138,11/13/2025,680,614,478,$584.13,PAID,13,Personal Protective Equipment,$0.92,$1.30,$144.37,$439.76,24.72%
16139,9/10/2025,585,193,39,$808.71,PAID,51,Diagnostics,$16.91,$22.68,$149.22,$659.49,18.45%
16140,11/12/2024,625,619,2,$473.63,PAID,26,Surgical Supplies,$169.64,$253.23,$134.35,$339.28,28.37%
16141,9/24/2025,630,253,492,"$6,676.83",PENDING,,Personal Protective Equipment,$10.04,$15.35,"$1,737.15","$4,939.68",26.02%
16142,5/25/2024,574,271,54,$329.95,PAID,28,Personal Protective Equipment,$5.06,$6.84,$56.71,$273.24,17.19%
16143,12/9/2025,659,636,404,"$3,547.79",DENIED,,Patient Care,$6.09,$9.37,"$1,087.43","$2,460.36",30.65%
16144,12/14/2025,598,145,46,"$2,718.87",PAID,36,Diagnostics,$43.35,$61.73,$724.77,"$1,994.10",26.66%
16145,10/16/2025,608,185,158,$685.94,PAID,32,Personal Protective Equipment,$3.28,$4.61,$167.70,$518.24,24.45%
16146,12/2/2025,529,290,2,"$1,052.91",PAID,40,Surgical Supplies,$339.66,$574.91,$373.59,$679.32,35.48%
16147,2/28/2024,568,109,1,$254.69,DENIED,,Surgical Supplies,$177.57,$274.30,$77.12,$177.57,30.28%
16148,9/20/2025,533,588,48,$894.89,DENIED,,Diagnostics,$15.12,$19.78,$169.13,$725.76,18.90%
16149,1/20/2024,580,567,3,$676.16,OVERDUE,,Surgical Supplies,$137.40,$226.80,$263.96,$412.20,39.04%
16150,12/26/2025,535,454,10,$640.08,PAID,3,Lab Equipment,$43.14,$67.52,$208.68,$431.40,32.60%
16151,11/12/2025,563,413,187,"$2,390.16",OVERDUE,,Patient Care,$9.06,$14.20,$695.94,"$1,694.22",29.12%
16152,10/29/2024,524,301,31,"$2,507.68",PAID,46,Lab Equipment,$69.73,$94.24,$346.05,"$2,161.63",13.80%
16153,2/10/2025,644,325,19,"$2,028.12",PAID,17,Diagnostics,$66.68,$112.01,$761.20,"$1,266.92",37.53%
16154,1/20/2025,579,418,28,"$1,203.62",PAID,31,Diagnostics,$32.66,$44.06,$289.14,$914.48,24.02%
16155,9/28/2025,574,553,291,"$1,717.86",DENIED,,Personal Protective Equipment,$5.06,$6.84,$245.40,"$1,472.46",14.29%
16156,12/11/2024,546,361,434,"$5,808.50",PAID,47,Patient Care,$8.82,$14.24,"$1,980.62","$3,827.88",34.10%
16157,9/15/2025,642,440,1,$274.62,PAID,43,Surgical Supplies,$217.95,$322.83,$56.67,$217.95,20.64%
16158,5/7/2025,672,417,301,"$2,390.28",DENIED,,Personal Protective Equipment,$5.41,$8.23,$761.87,"$1,628.41",31.87%
16159,1/16/2024,545,299,457,"$1,411.17",PAID,16,Patient Care,$1.89,$3.20,$547.44,$863.73,38.79%
16160,12/27/2025,644,215,39,"$4,306.74",PAID,46,Diagnostics,$66.68,$112.01,"$1,706.22","$2,600.52",39.62%
16161,6/17/2024,570,141,323,"$3,817.16",OVERDUE,,Patient Care,$7.35,$12.25,"$1,443.11","$2,374.05",37.81%
16162,3/13/2024,597,182,33,"$1,772.99",PAID,35,Lab Equipment,$37.61,$62.45,$531.86,"$1,241.13",30.00%
16163,8/30/2024,537,208,10,$575.74,PAID,34,Lab Equipment,$38.50,$62.18,$190.74,$385.00,33.13%
16164,9/30/2025,565,246,40,"$3,698.72",PAID,5,Lab Equipment,$59.32,$99.14,"$1,325.92","$2,372.80",35.85%
